CNT-Porto Mós CNT-Porto Mós 08291846.csv,,CNT-Porto Mós,1566462281,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 18:14:00  24/08/2019,5.33,62.06,79.15,7,79.12,23,30.39,-8.22,-28.61,2,61,61,32.61,4.00,69.06,-29.00,32.56,37,12.00,15.28,27.67,23,28.56,9,0.00,1,51.89,62.44,46.83,1,65.00,30.39,0.00,30.83,1,30,29,3933,3932,13.67,100538,0,50883,27027,29,0,-8.00,43,3932,1,0,0,0,0,36.45,3.56,2.39,65.00,0,34,-8.00,29,16.39,8.39,92.83,79.63,-8.39,1,35.52,26.33,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,24.72,19.72,14.00,23.22,37.40,3.61,6.40,12.78,1,10.89,0.22,0.10,12,11.72,4.00,50.00,15.00,38.10,1,0.00,20.00,2,7.70,30.20,20.80,-5.40,8.10,5.00,20.90,229.60,230.00,230.20,36.80,21.50,34.30
 18:16:00  24/08/2019,5.33,81.11,78.88,7,78.17,26,30.78,-6.44,-26.94,3,74,66,30.83,4.00,68.39,-29.00,32.56,37,12.00,15.00,27.67,26,28.56,9,0.00,1,51.89,62.17,71.06,1,65.00,30.78,0.00,30.83,1,24,26,3933,3932,14.42,100538,0,50883,27027,26,0,-8.00,43,3932,1,0,0,0,0,36.33,3.17,2.39,65.00,0,42,-8.00,29,16.94,10.56,89.94,78.60,-6.50,1,35.52,27.74,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,23.50,20.22,7.10,23.61,37.40,3.28,6.40,12.78,1,12.00,0.22,0.10,12,10.72,4.00,53.10,16.00,38.10,1,0.00,20.00,2,7.70,30.20,20.80,-5.40,8.10,5.00,20.90,229.60,230.00,230.20,36.80,21.50,34.30
 18:18:00  24/08/2019,5.33,81.11,78.88,7,78.17,26,30.78,-6.44,-26.94,3,74,66,30.83,4.00,68.39,-29.00,32.56,37,12.00,15.00,27.67,26,28.56,9,0.00,1,51.89,62.17,71.06,1,65.00,30.78,0.00,30.83,1,24,26,3933,3932,14.42,100538,0,50883,27027,26,0,-8.00,43,3932,1,0,0,0,0,36.33,3.17,2.39,65.00,0,42,-8.00,29,16.94,10.56,89.94,78.60,-6.50,1,35.52,27.74,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,23.50,20.22,7.10,23.61,37.40,3.28,6.40,12.78,1,12.00,0.22,0.10,12,10.72,4.00,53.10,16.00,38.10,1,0.00,20.00,2,7.70,30.20,20.80,-5.40,8.10,5.00,20.90,229.60,230.00,230.20,36.80,21.50,34.30
 18:20:00  24/08/2019,5.33,85.11,78.67,7,83.03,29,30.78,-8.44,-28.61,2,78,84,32.33,3.67,67.11,-29.00,32.56,37,11.28,14.67,27.67,29,28.56,9,0.00,1,53.28,61.89,85.06,1,65.00,30.78,0.00,30.56,1,29,26,3933,3932,13.55,100538,0,50883,27027,26,0,-8.00,43,3932,1,0,0,0,0,36.54,3.44,2.39,65.00,0,43,-8.00,50,18.56,10.00,89.00,83.68,-8.28,1,35.52,26.18,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.28,20.22,2.10,23.61,37.40,3.28,6.40,12.78,1,8.89,0.22,0.10,12,10.72,4.00,50.00,13.22,38.10,1,0.00,20.00,2,7.70,30.20,20.80,-5.40,8.10,5.00,20.90,229.60,230.00,230.20,36.80,21.50,34.30
 18:22:00  24/08/2019,5.33,90.94,78.54,7,82.25,23,30.11,-10.39,-29.56,2,75,84,33.39,3.67,66.50,-29.00,32.56,37,11.28,15.22,27.67,23,28.56,9,0.00,1,52.72,61.89,92.56,1,65.00,30.06,0.00,30.56,1,38,39,3933,3932,13.15,100540,0,50884,27028,39,0,-8.00,43,3932,1,0,0,0,0,36.97,3.83,2.39,65.00,0,29,-8.00,50,14.94,4.39,94.17,82.97,-10.28,1,35.52,24.69,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,21.11,19.78,0.00,23.61,37.40,3.89,6.40,12.50,12,8.89,0.22,0.10,12,10.00,4.50,46.70,13.22,38.10,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,231.20,231.00,36.20,21.50,20.00
 18:24:00  24/08/2019,5.33,87.50,78.49,7,77.07,28,30.78,-7.44,-30.28,2,70,84,34.22,3.67,68.61,-29.00,32.56,37,12.39,15.50,27.67,28,28.56,9,0.00,1,50.83,61.44,90.83,1,65.00,30.78,0.00,30.56,1,25,26,3933,3932,12.80,100542,0,50885,27028,26,0,-8.00,42,3932,1,0,0,0,0,36.26,3.17,2.39,65.00,0,36,-8.00,29,13.67,6.28,90.33,77.52,-7.50,1,35.52,26.93,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,19.89,20.39,3.10,23.61,36.90,3.22,6.40,12.50,12,12.00,0.22,0.10,12,10.00,3.78,53.70,15.89,37.60,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,231.20,231.00,36.20,21.50,20.00
 18:26:00  24/08/2019,5.33,87.50,78.39,7,78.59,26,30.28,-7.44,-28.00,2,68,66,31.67,3.67,71.83,-29.00,32.56,37,11.39,14.00,27.67,26,28.22,9,0.00,1,50.50,61.44,88.94,1,65.00,30.33,0.00,30.56,1,21,19,3933,3932,13.98,100543,0,50886,27029,19,0,-8.00,42,3932,1,0,0,0,0,35.86,2.72,2.39,65.00,0,38,-8.00,29,14.83,7.44,88.00,78.97,-7.50,1,35.52,26.93,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,18.78,20.72,8.10,23.61,36.90,2.78,6.40,12.11,12,9.00,0.22,0.10,12,10.00,3.78,53.70,12.72,37.60,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,231.20,231.00,36.20,21.50,20.00
 18:28:00  24/08/2019,5.33,87.50,78.39,7,78.59,26,30.28,-7.44,-28.00,2,68,66,31.67,3.67,71.83,-29.00,32.56,37,11.39,14.00,27.67,26,28.22,9,0.00,1,50.50,61.44,88.94,1,65.00,30.33,0.00,30.56,1,21,19,3933,3932,13.98,100543,0,50886,27029,19,0,-8.00,42,3932,1,0,0,0,0,35.86,2.72,2.39,65.00,0,38,-8.00,29,14.83,7.44,88.00,78.97,-7.50,1,35.52,26.93,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,18.78,20.72,8.10,23.61,36.90,2.78,6.40,12.11,12,9.00,0.22,0.10,12,10.00,3.78,53.70,12.72,37.60,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,231.20,231.00,36.20,21.50,20.00
 18:30:00  24/08/2019,5.33,89.56,78.20,7,81.41,25,30.28,-7.11,-27.06,3,78,66,30.44,3.33,71.00,-29.00,32.56,37,10.83,13.22,27.67,25,28.22,9,0.00,1,54.50,61.06,87.94,1,65.00,30.33,0.00,30.56,1,22,19,3933,3932,14.38,100543,0,50886,27029,19,0,-8.00,42,3932,1,0,0,0,0,35.61,2.44,2.39,65.00,0,41,-8.00,29,16.22,9.22,89.17,81.73,-7.11,1,35.52,27.20,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,17.78,21.00,16.30,23.61,36.30,2.50,5.90,12.11,12,9.61,1.39,0.70,12,11.11,3.22,50.50,12.72,37.00,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,231.20,231.00,36.20,21.50,20.00
 18:32:00  24/08/2019,5.33,90.28,77.88,7,80.61,23,29.94,-6.00,-28.94,2,78,84,32.11,3.33,69.44,-29.00,32.56,37,10.28,13.61,27.67,23,27.78,9,0.00,1,60.83,61.06,87.22,1,65.00,29.94,0.00,30.17,1,22,23,3933,3932,13.39,100544,0,50886,27029,23,0,-8.00,43,3932,1,0,0,0,0,36.44,3.28,2.39,65.00,0,50,-8.00,50,17.61,11.61,90.28,81.02,-6.11,1,35.52,28.08,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,16.89,20.39,22.10,24.00,37.20,3.50,5.90,11.61,12,11.22,2.50,1.20,12,11.89,4.00,47.20,15.28,37.70,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,230.50,230.40,36.80,20.90,20.50
 18:34:00  24/08/2019,5.33,94.94,77.54,7,83.96,23,29.67,-9.61,-29.83,2,75,84,33.39,3.61,70.00,-29.00,32.56,46,10.28,14.28,27.67,23,27.78,9,0.00,1,69.33,61.06,87.22,1,65.00,29.94,0.00,30.17,1,71,71,3934,3933,13.02,100552,0,50891,27032,71,0,-8.00,46,3933,1,0,0,0,0,37.05,3.89,2.39,65.00,0,37,-8.00,50,19.50,9.89,94.00,85.07,-9.50,1,35.52,25.27,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,16.28,19.72,27.70,24.00,37.90,4.11,5.90,11.28,12,11.78,2.22,1.20,12,11.89,4.61,45.10,16.61,38.30,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,230.50,230.40,36.80,20.90,20.50
 18:36:00  24/08/2019,5.33,92.67,77.38,7,75.16,31,30.44,-7.44,-29.83,2,72,84,33.72,3.94,69.22,-29.00,32.56,49,11.67,14.94,27.67,31,27.78,9,0.00,1,80.83,60.78,86.83,1,65.00,30.56,0.00,30.17,1,60,61,3934,3933,12.99,100555,0,50892,27032,61,0,-8.00,50,3933,1,0,0,0,0,36.39,3.28,2.39,65.00,0,35,-8.00,29,16.39,9.00,94.00,76.16,-7.61,1,35.52,26.93,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,15.89,19.72,37.50,23.22,37.40,3.72,5.40,10.89,12,13.61,1.11,0.50,12,10.28,4.11,53.50,17.72,37.80,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,230.50,230.40,36.80,20.90,20.50
 18:38:00  24/08/2019,5.33,85.94,77.14,7,73.50,35,30.44,-6.78,-30.11,2,69,84,33.72,3.94,71.61,-29.00,32.56,49,9.78,13.39,27.67,35,27.78,9,0.00,1,82.78,60.78,84.83,1,65.00,30.56,0.00,29.83,1,38,39,3934,3933,12.99,100558,0,50893,27033,39,0,-8.00,55,3933,1,0,0,0,0,36.84,3.67,2.39,65.00,0,41,-8.00,29,16.39,9.61,86.67,74.70,-6.83,1,35.52,27.48,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,15.50,18.11,41.20,22.39,38.00,4.22,5.40,10.50,12,10.78,1.11,0.50,12,10.28,4.11,53.50,17.72,37.80,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,230.50,230.40,36.80,20.90,20.50
 18:40:00  24/08/2019,5.33,85.94,77.14,7,73.50,35,30.44,-6.78,-30.11,2,69,84,33.72,3.94,71.61,-29.00,32.56,49,9.78,13.39,27.67,35,27.78,9,0.00,1,82.78,60.78,84.83,1,65.00,30.56,0.00,29.83,1,38,39,3934,3933,12.99,100558,0,50893,27033,39,0,-8.00,55,3933,1,0,0,0,0,36.84,3.67,2.39,65.00,0,41,-8.00,29,16.39,9.61,86.67,74.70,-6.83,1,35.52,27.48,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,15.50,18.11,41.20,22.39,38.00,4.22,5.40,10.50,12,10.78,0.22,0.50,12,9.22,4.50,53.50,15.39,38.30,1,0.00,20.00,2,4.20,30.20,17.10,-5.40,8.10,5.00,19.30,229.60,230.50,230.40,36.80,20.90,20.50
 18:42:00  24/08/2019,5.33,82.56,76.88,7,74.87,38,30.44,-6.78,-28.56,2,65,65,32.50,3.94,73.61,-29.00,32.56,49,9.33,12.56,27.67,38,27.44,9,0.00,1,81.83,60.78,83.44,1,65.00,30.28,0.00,29.83,1,16,16,3934,3933,13.71,100562,0,50895,27034,16,0,-8.00,57,3933,1,0,0,0,0,36.46,3.33,2.39,65.00,0,47,-8.00,29,16.67,10.00,82.67,75.93,-6.83,1,35.52,27.55,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,15.50,17.28,45.60,21.50,38.00,4.22,5.40,10.50,12,9.89,0.22,0.50,12,9.22,4.50,56.00,14.28,38.30,1,0.00,20.00,2,4.20,30.20,19.00,-5.40,9.40,5.00,17.10,228.60,230.50,230.90,42.20,22.60,22.10
 18:44:00  24/08/2019,5.33,84.78,76.45,7,81.47,34,29.33,-10.11,-27.06,3,76,66,30.94,3.94,72.56,-29.00,32.56,49,7.22,10.67,27.67,34,27.06,9,0.00,1,81.83,60.50,81.22,1,65.00,29.33,0.00,29.50,1,24,26,3934,3933,14.41,100563,0,50896,27034,26,0,-8.00,57,3934,1,0,0,0,0,36.69,3.33,2.39,65.00,0,37,-8.00,50,18.78,8.72,83.28,82.82,-9.89,1,35.52,24.86,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,15.50,14.39,43.00,19.11,38.00,4.61,5.40,10.11,12,6.50,0.22,0.50,12,10.00,4.50,46.50,11.22,38.30,1,0.00,20.00,2,4.20,30.20,19.00,-5.40,9.40,5.00,17.10,228.60,230.50,230.90,42.20,22.60,22.10
 18:46:00  24/08/2019,5.33,88.61,76.07,7,81.05,27,28.61,-7.06,-29.33,2,77,84,33.17,3.94,67.67,-29.00,32.56,49,7.89,11.44,27.67,27,27.06,9,0.00,1,84.00,60.50,75.44,1,65.00,28.61,0.00,29.50,1,54,52,3935,3934,13.19,100568,0,50899,27036,52,0,-8.00,57,3934,1,0,0,0,0,36.69,3.33,2.39,65.00,0,38,-8.00,29,18.17,11.28,88.39,81.92,-7.17,1,35.52,27.29,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,1,0.00,17.89,15.89,38.80,20.22,38.00,4.22,5.90,11.89,12,8.39,0.22,0.50,12,10.00,4.50,45.70,12.78,38.30,1,0.00,20.00,2,4.20,30.20,19.00,-5.40,9.40,5.00,17.10,228.60,230.50,230.90,42.20,22.60,22.10
 18:48:00  24/08/2019,5.33,86.67,75.91,7,78.56,33,29.44,-5.94,-29.00,2,77,84,32.89,3.94,70.83,-29.00,32.56,49,9.11,12.44,27.67,33,27.06,9,0.00,1,82.11,60.50,69.11,1,65.00,29.50,0.00,29.50,1,56,55,3935,3934,13.46,100569,0,50899,27036,55,0,-8.00,57,3934,1,0,0,0,0,36.42,3.33,2.39,65.00,0,49,-8.00,29,18.50,12.50,87.06,79.53,-6.00,1,35.52,28.13,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,1,0.00,18.78,17.00,36.30,20.89,37.50,3.72,6.40,12.89,12,11.50,0.50,0.50,12,10.00,4.00,48.70,15.61,37.80,1,0.00,20.00,2,4.20,30.20,19.00,-5.40,9.40,5.00,17.10,228.60,230.50,230.90,42.20,22.60,22.10
 18:50:00  24/08/2019,5.33,86.67,75.91,7,78.56,33,29.44,-5.94,-29.00,2,77,84,32.89,3.94,70.83,-29.00,32.56,49,9.11,12.44,27.67,33,27.06,9,0.00,1,82.11,60.50,69.11,1,65.00,29.50,0.00,29.50,1,56,55,3935,3934,13.46,100569,0,50899,27036,55,0,-8.00,57,3934,1,0,0,0,0,36.42,3.33,2.39,65.00,0,49,-8.00,29,18.50,12.50,87.06,79.53,-6.00,1,35.52,28.13,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.44,32.12,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,1,0.00,18.78,17.00,36.30,20.89,37.50,3.72,6.40,12.89,12,11.50,0.50,0.50,12,10.00,4.00,48.70,15.61,37.80,1,0.00,20.00,2,4.20,30.20,19.00,-5.40,9.40,5.00,17.10,228.60,230.50,230.90,42.20,22.60,22.10
