Digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sample Rate,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min
 18:58:00  20/08/2019,5.33,72.28,72.97,1,76.31,28,27.00,-8.78,-28.00,2,83,66,30.00,2.06,67.39,-29.00,32.56,31,10.33,15.11,34.67,28,25.94,9,0.00,0,58.39,59.06,78.39,1,65.00,27.00,46.10,27.94,4,0,0,3837,3836,13.88,98852,0,50011,26570,0,0,-8.00,30,3836,1,0,0,0,0,37.39,4.50,2.39,65.00,0,40,-8.00,50,16.67,7.89,90.78,77.16,-8.83,1,35.52,25.93,-1.89,0,2,1,2,1,0,24.78,10.00,37.39,0,29.22,4.22,0,10.00,29.28,0,25.00,0,37.39,4.11,20.00,0,0,0.00,18.61,17.39,0.00,21.78,38.10,4.28,10.00,20.00,1,16.39,5.28,2.60,12,12.61,4.50,38.60,21.00,38.30,1,0.00,20.00,2,6.90,30.20,19.90,-5.60,7.90,4.80,24.50,232.10,232.90,233.30,35.20,22.00,30.60
 19:00:00  20/08/2019,5.33,72.28,72.97,1,76.31,28,27.00,-8.78,-28.00,2,83,66,30.00,2.06,67.39,-29.00,32.56,31,10.33,15.11,34.67,28,25.94,9,0.00,0,58.39,59.06,78.39,1,65.00,27.00,46.10,27.94,4,0,0,3837,3836,13.88,98852,0,50011,26570,0,0,-8.00,30,3836,1,0,0,0,0,37.39,4.50,2.39,65.00,0,40,-8.00,50,16.67,7.89,90.78,77.16,-8.83,1,35.52,25.93,-1.89,0,2,1,2,1,0,24.78,10.00,37.39,0,29.22,4.22,0,10.00,29.28,0,25.00,0,37.39,4.11,20.00,0,0,0.00,18.61,17.39,0.00,21.78,38.10,4.28,10.00,20.00,1,16.39,5.28,2.60,12,12.61,4.50,38.60,21.00,38.30,1,0.00,20.00,2,6.90,30.20,19.90,-5.60,7.90,4.80,24.50,232.10,232.90,233.30,35.20,22.00,30.60
 19:02:00  20/08/2019,5.33,75.06,72.86,1,72.35,44,29.00,-8.06,-28.00,2,83,66,31.17,3.39,65.89,-29.00,32.56,35,12.78,16.11,34.67,44,25.94,9,0.00,0,58.67,59.06,77.83,1,65.00,28.94,37.00,27.94,4,0,0,3837,3836,14.06,98852,0,50011,26570,0,0,-8.00,35,3836,1,0,0,0,0,36.31,3.33,2.39,65.00,0,41,-8.00,50,16.67,8.39,87.50,73.37,-8.00,1,35.52,26.48,-1.89,0,2,1,2,1,0,25.28,10.00,36.31,0,28.39,3.00,0,10.00,28.89,0,25.78,0,36.21,3.00,20.00,0,0,0.00,18.61,18.39,0.00,21.78,37.00,3.22,10.00,20.00,1,12.50,0.39,0.20,12,8.61,3.78,52.00,16.39,37.50,1,0.00,20.00,2,4.50,30.20,16.50,-5.60,7.90,4.80,24.50,231.60,232.90,233.30,33.50,20.30,21.40
 19:04:00  20/08/2019,5.33,76.61,72.73,1,72.69,39,28.00,-8.72,-27.72,2,83,66,31.17,3.39,65.56,-29.00,32.56,37,11.94,15.06,34.67,39,25.67,9,0.00,0,58.67,59.06,77.28,1,65.00,28.00,35.30,27.94,4,0,0,3837,3836,14.02,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,0,0,0,36.31,3.33,2.39,65.00,0,38,-8.00,50,15.61,6.83,86.00,73.78,-8.61,1,35.52,25.95,-1.89,0,2,1,2,1,0,24.89,10.00,36.31,0,28.00,3.00,0,10.00,28.39,0,25.39,0,36.21,3.00,20.00,0,1,0.00,22.22,18.78,19.60,22.28,37.00,3.22,5.10,10.22,1,9.61,0.39,0.20,12,10.11,3.78,50.80,13.61,37.50,1,0.00,20.00,2,4.50,30.20,16.50,-5.60,7.90,4.80,24.50,231.60,232.90,233.30,33.50,20.30,21.40
 19:06:00  20/08/2019,5.33,77.11,72.63,1,71.54,40,28.00,-7.50,-28.33,2,84,66,31.72,3.39,64.39,-29.00,32.56,37,11.94,14.56,34.67,40,25.67,9,0.00,0,58.67,59.06,76.78,1,65.00,28.00,28.90,27.94,4,0,0,3837,3836,13.77,98852,0,50011,26570,0,0,-8.00,38,3836,1,0,0,0,0,35.83,2.78,2.39,65.00,0,36,-8.00,29,12.94,5.33,84.89,72.12,-7.83,1,35.52,26.89,-1.89,0,2,1,2,1,0,25.22,10.00,35.82,0,28.00,2.50,0,10.00,28.11,0,25.39,0,35.71,2.39,20.00,0,1,0.00,20.89,19.72,18.60,22.28,37.00,2.78,5.10,10.22,1,11.28,1.22,0.20,12,10.39,3.28,52.70,14.72,37.50,1,0.00,20.00,2,4.50,30.20,16.50,-5.60,7.90,4.80,24.50,231.60,232.90,233.30,33.50,20.30,21.40
 19:08:00  20/08/2019,5.33,76.22,72.49,1,72.12,40,27.72,-6.44,-28.94,2,82,66,31.72,2.94,67.17,-29.00,32.56,35,10.56,12.39,34.67,40,25.67,9,0.00,0,58.67,59.06,76.28,1,65.00,28.00,25.50,27.67,4,0,0,3837,3836,13.44,98852,0,50011,26570,0,0,-8.00,35,3836,1,0,0,0,0,35.11,1.94,2.39,65.00,0,43,-8.00,29,14.39,8.00,81.83,72.69,-6.50,1,35.52,27.73,-1.89,0,2,1,2,1,0,25.50,10.00,35.12,0,27.39,1.78,0,10.00,27.78,0,26.00,0,35.03,1.72,20.00,0,1,0.00,19.61,20.39,22.30,22.61,35.90,2.11,5.10,9.89,1,10.50,3.28,1.60,12,11.89,2.72,52.70,13.28,36.50,1,0.00,20.00,2,4.50,30.20,16.50,-5.60,7.90,4.80,24.50,231.60,232.90,233.30,33.50,20.30,21.40
 19:10:00  20/08/2019,5.33,76.22,72.49,1,72.12,40,27.72,-6.44,-28.94,2,82,66,31.72,2.94,67.17,-29.00,32.56,35,10.56,12.39,34.67,40,25.67,9,0.00,0,58.67,59.06,76.28,1,65.00,28.00,25.50,27.67,4,0,0,3837,3836,13.44,98852,0,50011,26570,0,0,-8.00,35,3836,1,0,0,0,0,35.11,1.94,2.39,65.00,0,43,-8.00,29,14.39,8.00,81.83,72.69,-6.50,1,35.52,27.73,-1.89,0,2,1,2,1,0,25.50,10.00,35.12,0,27.39,1.78,0,10.00,27.78,0,26.00,0,35.03,1.72,20.00,0,1,0.00,19.61,20.39,22.30,22.61,35.90,2.11,5.10,9.89,1,10.50,3.28,1.60,12,11.89,2.72,52.70,13.28,36.50,1,0.00,20.00,2,4.50,30.20,16.50,-5.60,7.90,4.80,24.50,231.60,232.90,233.30,33.50,20.30,21.40
 19:12:00  20/08/2019,5.33,75.56,72.38,1,73.78,37,27.33,-9.61,-28.94,2,82,66,31.72,2.61,69.56,-29.00,32.56,35,9.56,11.83,34.67,37,25.67,9,0.00,0,58.67,59.06,75.78,1,65.00,27.33,35.50,27.67,4,0,0,3837,3836,13.39,98852,0,50011,26570,0,0,-8.00,35,3836,1,0,0,0,0,35.46,2.22,2.39,65.00,0,40,-8.00,50,17.44,8.00,81.39,74.62,-9.17,1,35.52,25.27,-1.89,0,2,1,2,1,0,25.00,10.00,35.52,0,27.39,2.22,0,10.00,27.78,0,25.39,0,35.42,2.11,20.00,0,1,0.00,18.22,20.00,25.50,22.61,35.90,2.50,5.10,9.89,12,12.00,6.39,3.20,12,14.39,2.72,46.60,15.00,36.50,1,0.00,20.00,2,4.50,30.20,20.30,-5.60,9.20,6.50,18.20,231.60,233.80,233.30,40.90,28.90,21.40
 19:14:00  20/08/2019,5.33,75.17,72.26,1,71.53,39,27.67,-6.94,-28.94,2,81,66,31.72,2.61,67.39,-29.00,32.56,34,11.17,13.06,34.67,39,25.67,9,0.00,0,58.67,59.06,75.28,1,65.00,27.61,27.70,27.67,4,0,0,3837,3836,13.31,98852,0,50011,26570,0,0,-8.00,34,3836,1,0,0,0,0,35.12,1.94,2.39,65.00,0,38,-8.00,29,16.11,9.28,83.22,71.95,-7.11,1,35.52,27.36,-1.89,0,2,1,2,1,0,25.00,10.00,35.12,0,27.11,1.78,0,10.00,27.28,0,25.39,0,35.12,1.78,20.00,0,1,0.00,17.00,20.00,33.60,22.61,35.90,2.22,5.10,9.61,12,15.78,7.61,3.80,12,16.89,2.39,46.60,18.28,36.50,1,0.00,20.00,2,4.50,30.20,20.30,-5.60,9.20,6.50,18.20,231.60,233.80,233.30,40.90,28.90,21.40
 19:16:00  20/08/2019,5.33,74.50,72.12,1,73.59,39,27.67,-8.33,-28.94,2,82,66,31.72,2.61,69.89,-29.00,32.56,35,9.67,12.17,34.67,39,25.28,9,0.00,1,58.67,59.06,74.83,1,65.00,27.61,34.70,27.67,4,0,0,3837,3836,13.46,98852,0,50011,26570,0,0,-8.00,35,3836,1,0,0,0,0,35.79,2.56,2.39,65.00,0,43,-8.00,50,17.83,9.28,81.39,74.48,-8.11,1,35.52,26.23,-1.89,0,2,1,2,1,0,24.39,10.00,35.82,0,27.11,2.50,0,10.00,27.28,0,24.61,0,35.71,2.50,20.00,0,1,0.00,16.22,18.78,37.30,21.89,36.80,3.11,5.10,9.61,12,15.78,6.89,3.80,12,16.39,3.22,43.50,18.89,37.00,1,0.00,20.00,2,4.50,30.20,20.30,-5.60,9.20,6.50,18.20,231.60,233.80,233.30,40.90,28.90,21.40
 19:18:00  20/08/2019,5.33,82.72,71.92,1,71.61,40,27.67,-9.67,-28.50,2,83,66,31.72,3.00,67.44,-29.00,32.56,37,10.33,13.78,34.67,40,25.28,9,0.00,1,59.00,59.06,77.06,1,65.00,27.61,33.80,27.39,4,0,0,3837,3836,13.71,98852,0,50011,26570,0,0,-8.00,40,3836,1,0,0,0,0,36.52,3.39,2.39,65.00,0,30,-8.00,29,15.72,5.56,83.83,72.02,-10.11,1,35.52,25.41,-1.89,0,2,1,2,1,0,23.72,10.00,36.50,0,27.11,3.22,0,10.00,27.00,0,23.78,0,36.41,3.22,20.00,0,1,0.00,15.61,17.61,38.00,21.39,37.50,3.72,4.60,9.22,12,15.78,4.72,2.30,12,13.61,3.78,44.70,19.50,37.60,1,0.00,20.00,2,4.50,30.20,20.30,-5.60,9.20,6.50,18.20,231.60,233.80,233.30,40.90,28.90,21.40
 19:20:00  20/08/2019,5.33,78.94,71.73,1,71.11,42,27.67,-5.78,-28.50,2,83,66,31.72,3.28,67.89,-29.00,32.56,37,9.22,12.50,34.67,42,25.28,9,0.00,1,60.50,59.06,77.50,1,65.00,27.61,24.70,27.39,4,0,0,3837,3836,13.67,98852,0,50011,26570,0,0,-8.00,43,3836,1,0,0,0,0,36.59,3.39,2.39,65.00,0,48,-8.00,29,14.83,9.17,79.56,71.72,-5.83,1,35.52,28.31,-1.89,0,2,1,2,1,0,23.72,10.00,36.61,0,27.11,3.22,0,10.00,27.00,0,23.78,0,36.50,3.22,20.00,0,1,0.00,15.11,16.89,40.60,20.89,37.50,3.72,4.60,9.22,12,13.39,3.00,1.50,12,11.28,4.22,50.50,17.72,37.60,1,0.00,20.00,2,4.50,30.20,20.30,-5.60,9.20,6.50,18.20,231.60,233.80,233.30,40.90,28.90,21.40
 19:22:00  20/08/2019,5.33,78.94,71.73,1,71.11,42,27.67,-5.78,-28.50,2,83,66,31.72,3.28,67.89,-29.00,32.56,37,9.22,12.50,34.67,42,25.28,9,0.00,1,60.50,59.06,77.50,1,65.00,27.61,24.70,27.39,4,0,0,3837,3836,13.67,98852,0,50011,26570,0,0,-8.00,43,3836,1,0,0,0,0,36.59,3.39,2.39,65.00,0,48,-8.00,29,14.83,9.17,79.56,71.72,-5.83,1,35.52,28.31,-1.89,0,2,1,2,1,0,23.72,10.00,36.61,0,27.11,3.22,0,10.00,27.00,0,23.78,0,36.50,3.22,20.00,0,1,0.00,15.11,16.89,40.60,20.89,37.50,3.72,4.60,9.22,12,13.39,3.00,1.50,12,11.28,4.22,50.50,17.72,37.60,1,0.00,20.00,2,4.50,30.20,18.90,-5.60,8.00,6.50,20.10,230.60,232.30,231.50,36.30,28.90,19.60
 19:24:00  20/08/2019,5.33,81.33,71.59,1,72.29,42,27.67,-10.33,-28.50,2,83,66,32.11,3.61,67.89,-29.00,32.56,46,9.22,12.89,34.67,42,25.28,9,0.00,1,64.06,59.06,76.11,1,65.00,27.61,38.20,27.39,4,0,0,3837,3836,13.63,98852,0,50011,26570,0,0,-8.00,46,3836,1,0,0,0,0,36.73,3.67,2.39,65.00,0,30,-8.00,50,17.56,7.22,80.56,73.75,-10.22,1,35.52,24.71,-1.89,0,2,1,2,1,0,23.39,10.00,36.61,0,26.78,3.22,0,10.00,26.72,0,23.39,0,36.61,3.22,20.00,0,1,0.00,14.50,16.11,42.50,20.39,38.00,4.22,4.60,8.89,12,11.50,3.00,1.50,12,12.11,4.22,47.30,15.89,38.10,1,0.00,20.00,2,4.50,30.20,18.90,-5.60,8.00,6.50,20.10,230.60,232.30,231.50,36.30,28.90,19.60
 19:26:00  20/08/2019,5.33,79.06,71.39,1,70.54,47,27.67,-6.50,-28.50,2,83,66,32.11,3.61,67.28,-29.00,32.56,44,9.56,11.94,34.67,47,24.89,9,0.00,1,67.00,59.06,75.50,1,65.00,27.61,26.70,27.39,4,0,0,3837,3836,13.52,98852,0,50011,26570,0,0,-8.00,44,3836,1,0,0,0,0,35.65,2.56,2.39,65.00,0,41,-8.00,29,16.11,9.61,79.33,71.53,-6.56,1,35.52,27.71,-1.89,0,2,1,2,1,0,24.22,10.00,35.52,0,26.39,2.22,0,10.00,26.72,0,24.28,0,35.52,2.22,20.00,0,1,0.00,15.28,16.11,46.80,19.50,37.00,3.22,4.60,9.72,12,13.11,3.78,1.50,12,12.11,3.28,52.30,16.50,37.10,1,0.00,20.00,2,4.50,30.20,18.90,-5.60,8.00,6.50,20.10,230.60,232.30,231.50,36.30,28.90,19.60
 19:28:00  20/08/2019,5.33,78.61,71.14,1,72.60,47,27.28,-9.06,-28.50,2,83,66,31.83,3.06,69.56,-29.00,32.56,45,8.17,10.67,34.67,47,24.89,9,0.00,1,70.39,59.06,73.56,1,65.00,27.28,36.00,27.06,4,0,0,3837,3836,13.56,98852,0,50011,26570,0,0,-8.00,45,3836,1,0,0,0,0,35.65,2.56,2.39,65.00,0,41,-8.00,50,17.56,8.44,78.11,73.90,-8.72,1,35.52,25.69,-1.89,0,2,1,2,1,0,23.89,10.00,35.52,0,26.39,2.22,0,10.00,26.39,0,24.28,0,35.52,2.22,20.00,0,1,0.00,18.28,16.11,42.50,19.22,37.00,3.22,6.40,12.89,12,12.11,5.61,2.70,12,13.72,3.28,48.30,15.50,37.10,1,0.00,20.00,2,4.50,30.20,18.90,-5.60,8.00,6.50,20.10,230.60,232.30,231.50,36.30,28.90,19.60
 19:30:00  20/08/2019,5.33,79.78,70.93,1,70.20,48,27.28,-7.83,-28.94,2,83,66,31.83,3.06,67.06,-29.00,32.56,43,10.17,11.83,34.67,48,24.89,9,0.00,1,74.89,59.06,71.72,1,65.00,27.28,29.40,27.06,4,0,0,3837,3836,13.47,98852,0,50011,26570,0,0,-8.00,42,3836,1,0,0,0,0,34.78,1.67,2.39,65.00,0,35,-8.00,29,14.56,6.83,80.00,71.03,-7.94,1,35.52,26.63,-1.89,0,2,1,2,1,0,24.50,10.00,34.73,0,25.89,1.39,0,10.00,26.11,0,24.78,0,34.63,1.28,20.00,0,1,0.00,20.61,18.11,39.20,20.39,35.80,2.00,7.70,15.50,12,14.72,7.39,3.70,12,15.28,2.28,50.20,17.11,36.10,1,0.00,20.00,2,4.50,30.20,18.90,-5.60,8.00,6.50,20.10,230.60,232.30,231.50,36.30,28.90,19.60
 19:32:00  20/08/2019,5.33,79.78,70.93,1,70.20,48,27.28,-7.83,-28.94,2,83,66,31.83,3.06,67.06,-29.00,32.56,43,10.17,11.83,34.67,48,24.89,9,0.00,1,74.89,59.06,71.72,1,65.00,27.28,29.40,27.06,4,0,0,3837,3836,13.47,98852,0,50011,26570,0,0,-8.00,42,3836,1,0,0,0,0,34.78,1.67,2.39,65.00,0,35,-8.00,29,14.56,6.83,80.00,71.03,-7.94,1,35.52,26.63,-1.89,0,2,1,2,1,0,24.50,10.00,34.73,0,25.89,1.39,0,10.00,26.11,0,24.78,0,34.63,1.28,20.00,0,1,0.00,20.61,18.11,39.20,20.39,35.80,2.00,7.70,15.50,12,14.72,7.39,3.70,12,15.28,2.28,50.20,17.11,36.10,1,0.00,20.00,2,5.20,30.20,17.70,-5.60,8.00,4.60,20.10,231.60,232.90,233.30,35.30,21.00,24.10
 19:34:00  20/08/2019,5.33,79.11,70.69,1,70.30,46,26.72,-7.33,-28.94,2,83,66,31.11,2.06,68.17,-29.00,32.56,32,10.17,10.67,34.67,46,24.61,9,0.00,1,76.06,59.06,70.06,1,65.00,26.78,26.00,27.06,4,0,0,3837,3836,13.47,98852,0,50011,26570,0,0,-8.00,32,3836,1,0,0,0,0,33.71,0.50,2.39,65.00,0,38,-8.00,29,16.06,8.78,79.22,70.62,-7.33,1,35.52,27.01,-1.89,0,2,1,2,1,0,25.00,10.00,33.74,0,25.39,0.28,0,10.00,25.78,0,25.50,0,33.74,0.28,20.00,0,0,0.00,21.00,20.11,0.00,20.72,34.40,0.50,10.00,20.00,12,15.78,9.78,4.90,12,17.28,1.22,51.70,17.11,35.00,1,0.00,20.00,2,5.20,30.20,17.70,-5.60,8.00,4.60,20.10,231.60,232.90,233.30,35.30,21.00,24.10
 19:36:00  20/08/2019,5.33,80.61,70.48,1,70.95,42,26.22,-7.72,-29.44,2,81,66,30.72,1.28,69.11,-29.00,32.56,31,11.00,10.67,34.67,42,24.61,9,0.00,1,73.39,59.06,58.22,1,65.00,26.28,28.50,26.72,4,0,0,3837,3836,13.20,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,33.00,-0.28,2.39,65.00,0,39,-8.00,29,17.28,9.61,81.06,71.22,-7.67,1,35.52,26.73,-1.89,0,2,1,2,1,0,25.61,10.00,33.05,0,25.39,-0.28,0,10.00,25.39,0,25.89,0,33.05,-0.39,20.00,0,0,0.00,21.00,20.89,0.00,20.72,33.70,-0.22,10.00,20.00,12,17.22,13.39,6.70,12,20.22,0.39,46.70,17.61,34.30,1,0.00,20.00,2,5.20,30.20,17.70,-5.60,8.00,4.60,20.10,231.60,232.90,233.30,35.30,21.00,24.10
 19:38:00  20/08/2019,5.33,82.44,70.27,1,70.75,42,26.61,-7.39,-29.00,2,82,66,30.11,1.28,69.11,-29.00,32.56,11,9.67,11.61,34.67,42,24.61,9,0.00,1,70.11,59.06,57.94,1,65.00,26.56,18.50,26.72,4,0,0,3837,3836,13.42,98852,0,50011,26570,0,0,-8.00,13,3836,1,0,0,0,0,35.16,1.94,2.39,65.00,0,40,-8.00,29,17.78,10.39,83.56,70.52,-7.67,1,35.52,26.99,-1.89,0,2,1,2,1,0,23.28,10.00,35.32,0,25.39,2.00,0,10.00,25.39,0,23.50,0,35.32,2.00,20.00,0,0,0.00,21.00,18.78,0.00,20.72,35.80,2.00,10.00,20.00,12,17.72,12.11,6.00,12,19.28,2.11,34.80,19.89,35.90,1,0.00,20.00,2,5.20,30.20,17.70,-5.60,8.00,4.60,20.10,231.60,232.90,233.30,35.30,21.00,24.10
 19:40:00  20/08/2019,5.33,82.89,70.05,1,72.71,28,25.28,-7.72,-28.39,2,84,66,30.11,1.56,69.44,-29.00,32.56,11,9.17,13.00,34.67,28,24.28,9,0.90,1,69.11,59.06,73.83,1,65.00,25.33,34.90,26.72,4,0,0,3837,3836,13.80,98852,0,50011,26570,0,0,-8.00,20,3836,1,0,0,0,0,37.07,3.72,2.39,65.00,0,45,-8.00,50,18.11,11.00,84.00,72.79,-7.06,1,35.52,26.71,-1.89,0,2,1,2,1,0,21.72,10.00,37.29,0,25.72,4.00,0,10.00,25.39,0,21.61,0,37.20,4.00,20.00,0,0,0.00,21.00,17.00,0.00,21.22,37.90,4.11,10.00,20.00,12,16.22,5.50,2.70,12,13.00,4.28,36.60,20.61,38.10,1,0.00,20.00,2,5.20,30.20,17.70,-5.60,8.00,4.60,20.10,231.60,232.90,233.30,35.30,21.00,24.10
 19:42:00  20/08/2019,5.33,82.11,69.90,1,70.62,38,27.06,-10.17,-28.06,2,83,66,31.17,3.22,66.78,-29.00,32.56,37,10.89,15.17,34.67,38,24.28,9,0.00,1,70.33,59.06,81.11,1,65.00,26.78,42.90,26.44,4,0,0,3837,3836,13.88,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,0,0,0,37.18,4.17,2.39,65.00,0,32,-8.00,50,19.06,8.94,83.17,71.67,-10.06,1,35.52,24.86,-1.89,0,2,1,2,1,0,21.72,10.00,37.29,0,25.72,4.00,0,10.00,25.39,0,21.61,0,37.20,4.00,20.00,0,0,0.00,21.00,17.00,0.00,21.22,37.90,4.11,10.00,20.00,1,16.22,5.50,2.70,12,13.00,4.28,36.60,20.61,38.10,1,0.00,20.00,2,5.20,30.20,19.50,-5.60,9.40,4.60,18.20,231.10,232.90,233.30,42.00,21.60,24.10
 19:44:00  20/08/2019,5.33,82.11,69.90,1,70.62,38,27.06,-10.17,-28.06,2,83,66,31.17,3.22,66.78,-29.00,32.56,37,10.89,15.17,34.67,38,24.28,9,0.00,1,70.33,59.06,81.11,1,65.00,26.78,42.90,26.44,4,0,0,3837,3836,13.88,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,0,0,0,37.18,4.17,2.39,65.00,0,32,-8.00,50,19.06,8.94,83.17,71.67,-10.06,1,35.52,24.86,-1.89,0,2,1,2,1,0,21.72,10.00,37.20,0,25.72,4.00,0,10.00,25.39,0,21.61,0,37.10,4.00,20.00,0,0,0.00,21.00,17.00,0.00,21.22,37.90,4.11,10.00,20.00,1,10.72,0.22,0.10,12,7.89,4.72,47.10,15.50,38.10,1,0.00,20.00,2,5.20,30.20,19.50,-5.60,9.40,4.60,18.20,231.10,232.90,233.30,42.00,21.60,24.10
 19:46:00  20/08/2019,5.33,78.89,69.90,1,68.31,49,27.39,-6.28,-28.56,2,83,66,31.61,3.22,66.17,-29.00,32.56,31,12.33,13.89,34.67,49,24.28,9,0.00,1,70.33,59.06,79.89,1,65.00,27.44,23.60,26.44,4,0,0,3837,3836,13.59,98852,0,50011,26570,0,0,-8.00,31,3836,1,0,0,0,0,34.93,1.83,2.39,65.00,0,43,-8.00,29,16.50,10.22,79.61,68.73,-6.33,1,35.52,27.88,-1.89,0,2,1,2,1,0,23.50,10.00,35.03,0,25.22,1.72,0,10.00,25.39,0,23.72,0,34.93,1.61,20.00,0,0,0.00,21.00,19.00,0.00,20.89,35.60,1.78,10.00,20.00,1,10.72,0.50,0.10,12,9.78,2.61,56.10,13.28,36.40,1,0.00,20.00,2,5.20,30.20,19.50,-5.60,9.40,4.60,18.20,231.10,232.90,233.30,42.00,21.60,24.10
 19:48:00  20/08/2019,5.33,80.39,69.76,1,71.07,43,26.11,-9.28,-28.56,2,83,66,31.06,2.33,68.44,-29.00,32.56,31,10.33,12.17,34.67,43,24.28,9,0.00,1,69.78,59.06,78.78,1,65.00,26.22,35.70,26.44,4,0,0,3837,3836,13.55,98852,0,50011,26570,0,0,-8.00,29,3836,1,0,0,0,0,34.99,1.83,2.39,65.00,0,39,-8.00,50,17.44,8.11,79.61,71.71,-9.11,1,35.52,25.52,-1.89,0,2,1,2,1,0,23.11,10.00,35.03,0,24.89,1.72,0,10.00,25.39,0,23.72,0,35.03,1.61,20.00,0,0,0.00,21.00,19.00,0.00,20.89,35.60,1.78,10.00,20.00,1,10.72,3.50,1.70,12,13.39,2.61,49.50,13.61,36.40,1,0.00,20.00,2,5.20,30.20,19.50,-5.60,9.40,4.60,18.20,231.10,232.90,233.30,42.00,21.60,24.10
 19:50:00  20/08/2019,5.33,81.78,69.61,1,68.86,44,26.44,-7.00,-29.44,2,81,66,31.78,2.33,66.33,-29.00,32.56,31,12.44,13.78,34.67,44,24.28,9,0.00,1,68.61,59.06,81.44,1,65.00,26.22,29.80,26.44,4,0,0,3837,3836,13.24,98852,0,50011,26570,0,0,-8.00,26,3836,1,0,0,0,0,34.38,1.33,2.39,65.00,0,38,-8.00,29,15.67,8.67,82.44,69.24,-7.22,1,35.52,27.32,-1.89,0,2,1,2,1,0,23.61,10.00,34.44,0,24.89,1.11,0,10.00,25.00,0,24.00,0,34.44,1.00,20.00,0,0,0.00,21.00,19.61,0.00,20.89,35.10,1.22,10.00,20.00,1,15.22,6.22,3.10,12,16.39,1.72,49.50,17.00,35.50,1,0.00,20.00,2,5.20,30.20,19.50,-5.60,9.40,4.60,18.20,231.10,232.90,233.30,42.00,21.60,24.10
 19:52:00  20/08/2019,5.33,80.00,69.48,1,70.72,45,26.44,-8.22,-28.89,2,81,66,30.83,1.94,69.44,-29.00,32.56,31,11.17,12.39,34.67,45,24.28,9,0.00,1,66.50,59.06,80.56,1,65.00,26.22,34.50,26.44,4,0,0,3837,3836,13.46,98852,0,50011,26570,0,0,-8.00,21,3836,1,0,0,0,0,34.55,1.33,2.39,65.00,0,43,-8.00,50,18.33,10.28,80.06,71.37,-7.78,1,35.52,26.36,-1.89,0,2,1,2,1,0,23.28,10.00,34.63,0,24.61,1.11,0,10.00,25.00,0,23.61,0,34.53,1.00,20.00,0,1,0.00,23.11,20.72,19.60,22.28,35.10,1.50,5.70,11.39,12,16.50,7.39,3.70,12,18.28,1.72,45.60,18.50,35.50,1,0.00,20.00,2,4.20,30.20,16.80,-5.60,8.10,4.60,20.60,231.10,232.90,233.30,36.20,19.90,20.00
 19:54:00  20/08/2019,5.33,80.00,69.48,1,70.72,45,26.44,-8.22,-28.89,2,81,66,30.83,1.94,69.44,-29.00,32.56,31,11.17,12.39,34.67,45,24.28,9,0.00,1,66.50,59.06,80.56,1,65.00,26.22,34.50,26.44,4,0,0,3837,3836,13.46,98852,0,50011,26570,0,0,-8.00,21,3836,1,0,0,0,0,34.55,1.33,2.39,65.00,0,43,-8.00,50,18.33,10.28,80.06,71.37,-7.78,1,35.52,26.36,-1.89,0,2,1,2,1,0,23.28,10.00,34.63,0,24.61,1.11,0,10.00,25.00,0,23.61,0,34.53,1.00,20.00,0,1,0.00,23.11,20.72,19.60,22.28,35.10,1.50,5.70,11.39,12,16.50,7.39,3.70,12,18.28,1.72,45.60,18.50,35.50,1,0.00,20.00,2,4.20,30.20,16.80,-5.60,8.10,4.60,20.60,231.10,232.90,233.30,36.20,19.90,20.00
